Multiplier,0,,Dimensions,25,,Dim Range,100,,Perplexity,Calculated,,Batch Size,50,,PPC,50,,Step,1
Raw Model,1,81733.6917770228,7.5055,5/1/2019 8:43:33 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
CCCM-Min m3,23,23,50,5/1/2019 10:14:09 PM,936953.91,1438880.31,427456.20,4.12,1.74,0.00,0.00,0.00,0.00,1150.00,NaN,1438880.31,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,23,23,50,5/1/2019 10:14:10 PM,936953.91,1089845.82,271715.13,2.66,1.24,0.00,0.00,0.00,0.00,1150.00,NaN,1089845.82,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,23,23,50,5/1/2019 10:14:11 PM,936953.91,1102935.33,337274.82,2.68,1.39,0.00,0.00,0.02,0.20,1150.00,NaN,1102935.33,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,23,23,50,5/1/2019 10:14:12 PM,936953.91,975721.80,134333.57,2.22,0.86,0.00,0.00,0.00,0.00,1150.00,NaN,975721.80,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,23,23,50,5/1/2019 10:14:13 PM,936953.91,961260.88,119174.40,2.14,0.69,0.00,0.00,0.00,0.00,1150.00,NaN,961260.88,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,23,23,50,5/1/2019 10:14:14 PM,936953.91,984565.31,161802.87,2.22,0.83,0.00,0.00,0.00,0.00,1150.00,NaN,984565.31,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,23,23,50,5/1/2019 10:14:15 PM,936953.91,943427.19,45312.93,2.08,0.56,0.00,0.00,0.00,0.00,1150.00,NaN,943427.19,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,23,23,50,5/1/2019 10:14:16 PM,936953.91,936953.91,0.05,2.00,0.00,0.00,0.00,0.00,0.00,1150.00,NaN,936953.91,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,23,23,50,5/1/2019 10:14:18 PM,936953.91,949944.74,90935.76,2.06,0.42,0.00,0.00,0.00,0.00,1150.00,NaN,949944.74,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,23,23,50,5/1/2019 10:14:19 PM,936953.91,961989.65,122649.57,2.06,0.31,0.00,0.00,0.04,1.64,1150.00,NaN,961989.65,NaN,0.00,0.00,0.00,0.00
Raw Model,1,952856.174897898,31573.2997,5/1/2019 10:14:19 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,23,23,50,5/1/2019 10:14:21 PM,4646424.51,6837976.30,1291431.41,5.16,1.46,6.16,1.53,0.36,10.73,1150.00,NaN,6837976.30,NaN,0.00,0.00,0.00,0.00
CLUSTER,23,23,50,5/1/2019 10:14:22 PM,2897519.34,4983756.18,1113472.21,5.28,1.74,3.74,1.69,0.58,16.62,1150.00,NaN,4983756.18,NaN,0.00,0.00,0.00,0.00
MaxSumK,23,23,50,5/1/2019 10:14:28 PM,3391029.29,4733013.58,424875.53,5.68,0.86,1.26,1.05,0.42,11.27,1150.00,NaN,4733013.58,NaN,0.00,0.00,0.00,0.00
MaxiMinK,23,23,50,5/1/2019 10:14:32 PM,952856.17,952856.17,0.04,2.00,0.00,0.00,0.00,0.00,0.00,1150.00,NaN,952856.17,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,23,23,50,5/1/2019 10:14:34 PM,2664433.03,4081638.74,884451.27,5.92,1.85,0.68,0.81,0.76,25.46,1150.00,NaN,4081638.74,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,23,23,50,5/1/2019 10:14:36 PM,1452453.28,3971322.38,1110237.60,6.06,1.76,0.80,0.98,0.78,22.65,1150.00,NaN,3971322.38,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,23,23,50,5/1/2019 10:14:37 PM,1455702.07,2388388.15,631787.76,5.04,1.48,0.14,0.35,0.08,2.13,1150.00,NaN,2388388.15,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,23,23,50,5/1/2019 10:14:39 PM,952856.17,2272352.20,643316.68,5.28,1.55,0.06,0.24,0.14,4.12,1150.00,NaN,2272352.20,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,23,23,50,5/1/2019 10:14:40 PM,952856.17,1436193.92,521835.33,3.64,1.72,0.02,0.14,0.02,0.66,1150.00,NaN,1436193.92,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,23,23,50,5/1/2019 10:14:42 PM,952856.17,1606274.47,579826.02,4.08,1.71,0.00,0.00,0.04,1.93,1150.00,NaN,1606274.47,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,23,23,50,5/1/2019 10:14:43 PM,952856.17,1083339.89,262383.41,2.52,1.08,0.00,0.00,0.00,0.00,1150.00,NaN,1083339.89,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,23,23,50,5/1/2019 10:14:44 PM,952856.17,1131860.00,303115.67,2.74,1.37,0.00,0.00,0.02,0.97,1150.00,NaN,1131860.00,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,23,23,50,5/1/2019 10:14:45 PM,952856.17,1014469.19,185085.76,2.22,0.81,0.00,0.00,0.00,0.00,1150.00,NaN,1014469.19,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,23,23,50,5/1/2019 10:14:46 PM,952856.17,993301.39,161634.55,2.20,0.75,0.00,0.00,0.00,0.00,1150.00,NaN,993301.39,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,23,23,50,5/1/2019 10:14:47 PM,952856.17,990507.79,151102.99,2.12,0.47,0.00,0.00,0.00,0.00,1150.00,NaN,990507.79,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,23,23,50,5/1/2019 10:14:48 PM,952856.17,980932.95,138982.65,2.06,0.31,0.00,0.00,0.00,0.00,1150.00,NaN,980932.95,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,23,23,50,5/1/2019 10:14:49 PM,952856.17,976234.13,115267.18,2.12,0.62,0.00,0.00,0.00,0.00,1150.00,NaN,976234.13,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,23,23,50,5/1/2019 10:14:50 PM,952856.17,952856.17,0.05,2.00,0.00,0.00,0.00,0.00,0.00,1150.00,NaN,952856.17,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,23,23,50,5/1/2019 10:14:52 PM,952856.17,965558.70,88917.66,2.08,0.56,0.00,0.00,0.00,0.00,1150.00,NaN,965558.70,NaN,0.00,0.00,0.00,0.00
Raw Model,1,942275.119126664,32534.0748,5/1/2019 10:14:52 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,23,23,50,5/1/2019 10:14:53 PM,3278010.34,6569758.89,1468615.05,5.26,1.86,6.44,1.85,0.40,12.30,1150.00,NaN,6569758.89,NaN,0.00,0.00,0.00,0.00
CLUSTER,23,23,50,5/1/2019 10:14:55 PM,2855375.06,4391372.46,941864.76,4.86,1.51,3.74,1.45,0.58,13.75,1150.00,NaN,4391372.46,NaN,0.00,0.00,0.00,0.00
MaxSumK,23,23,50,5/1/2019 10:15:00 PM,1872457.03,3274767.89,602504.81,6.02,1.62,1.30,0.92,0.12,3.42,1150.00,NaN,3274767.89,NaN,0.00,0.00,0.00,0.00
MaxiMinK,23,23,50,5/1/2019 10:15:04 PM,942275.12,942275.12,0.04,2.00,0.00,0.00,0.00,0.00,0.00,1150.00,NaN,942275.12,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,23,23,50,5/1/2019 10:15:06 PM,1581099.03,3976080.26,938230.83,5.84,1.41,0.70,0.88,0.74,19.94,1150.00,NaN,3976080.26,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,23,23,50,5/1/2019 10:15:07 PM,2135117.46,3943577.14,870137.86,5.84,1.43,0.76,0.76,0.68,21.63,1150.00,NaN,3943577.14,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,23,23,50,5/1/2019 10:15:09 PM,1283396.50,2299174.89,538275.05,5.00,1.34,0.10,0.30,0.14,4.07,1150.00,NaN,2299174.89,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,23,23,50,5/1/2019 10:15:10 PM,942275.12,2239797.66,611181.70,4.82,1.49,0.22,0.41,0.06,2.09,1150.00,NaN,2239797.66,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,23,23,50,5/1/2019 10:15:12 PM,942275.12,1417549.49,466389.66,3.96,1.64,0.00,0.00,0.06,2.52,1150.00,NaN,1417549.49,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,23,23,50,5/1/2019 10:15:13 PM,942275.12,1433238.32,441877.52,3.58,1.42,0.00,0.00,0.04,1.55,1150.00,NaN,1433238.32,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,23,23,50,5/1/2019 10:15:14 PM,942275.12,1032345.69,210259.77,2.40,0.98,0.00,0.00,0.02,0.47,1150.00,NaN,1032345.69,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,23,23,50,5/1/2019 10:15:15 PM,942275.12,1119531.82,287149.27,2.68,1.26,0.00,0.00,0.00,0.00,1150.00,NaN,1119531.82,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,23,23,50,5/1/2019 10:15:16 PM,942275.12,1009649.68,187424.57,2.26,0.82,0.00,0.00,0.02,0.73,1150.00,NaN,1009649.68,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,23,23,50,5/1/2019 10:15:17 PM,942275.12,1002587.45,167572.69,2.28,0.80,0.00,0.00,0.00,0.00,1150.00,NaN,1002587.45,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,23,23,50,5/1/2019 10:15:18 PM,942275.12,1016978.50,204112.62,2.24,0.76,0.02,0.14,0.00,0.00,1150.00,NaN,1016978.50,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,23,23,50,5/1/2019 10:15:19 PM,942275.12,951546.51,64899.74,2.08,0.56,0.00,0.00,0.00,0.00,1150.00,NaN,951546.51,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,23,23,50,5/1/2019 10:15:20 PM,942275.12,952112.30,68860.28,2.02,0.14,0.02,0.14,0.00,0.00,1150.00,NaN,952112.30,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,23,23,50,5/1/2019 10:15:21 PM,942275.12,954383.01,84755.26,2.04,0.28,0.00,0.00,0.00,0.00,1150.00,NaN,954383.01,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,23,23,50,5/1/2019 10:15:23 PM,942275.12,942275.12,0.04,2.00,0.00,0.00,0.00,0.00,0.00,1150.00,NaN,942275.12,NaN,0.00,0.00,0.00,0.00
Raw Model,1,944115.895016269,30834.7708,5/1/2019 10:15:23 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,23,23,50,5/1/2019 10:15:24 PM,4290979.91,7071745.97,1472764.42,6.12,2.03,6.62,1.97,0.48,12.79,1150.00,NaN,7071745.97,NaN,0.00,0.00,0.00,0.00
CLUSTER,23,23,50,5/1/2019 10:15:26 PM,2606220.73,4975681.12,1021003.84,5.28,1.51,3.36,1.44,1.14,36.63,1150.00,NaN,4975681.12,NaN,0.00,0.00,0.00,0.00
MaxSumK,23,23,50,5/1/2019 10:15:31 PM,3300901.41,4487755.32,437450.06,6.30,0.94,1.28,0.94,0.34,9.16,1150.00,NaN,4487755.32,NaN,0.00,0.00,0.00,0.00
MaxiMinK,23,23,50,5/1/2019 10:15:35 PM,944115.90,944115.90,0.04,2.00,0.00,0.00,0.00,0.00,0.00,1150.00,NaN,944115.90,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,23,23,50,5/1/2019 10:15:37 PM,1884195.86,4047877.27,837791.56,6.16,1.70,0.48,0.61,0.70,19.70,1150.00,NaN,4047877.27,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,23,23,50,5/1/2019 10:15:39 PM,2227676.69,3883706.93,831206.87,6.02,1.41,0.44,0.73,0.78,24.89,1150.00,NaN,3883706.93,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,23,23,50,5/1/2019 10:15:40 PM,1362733.14,2156984.85,517550.39,5.18,1.96,0.08,0.27,0.12,3.34,1150.00,NaN,2156984.85,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,23,23,50,5/1/2019 10:15:42 PM,944115.90,2171830.72,670947.81,5.06,1.36,0.08,0.27,0.08,1.91,1150.00,NaN,2171830.72,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,23,23,50,5/1/2019 10:15:43 PM,944115.90,1493467.97,513452.79,3.96,2.24,0.04,0.20,0.00,0.00,1150.00,NaN,1493467.97,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,23,23,50,5/1/2019 10:15:45 PM,944115.90,1400357.22,431672.87,3.58,1.46,0.02,0.14,0.06,1.92,1150.00,NaN,1400357.22,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,23,23,50,5/1/2019 10:15:46 PM,944115.90,1118280.78,271056.65,2.76,1.27,0.00,0.00,0.02,0.42,1150.00,NaN,1118280.78,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,23,23,50,5/1/2019 10:15:46 PM,944115.90,1068846.41,291434.60,2.44,1.10,0.02,0.14,0.02,0.86,1150.00,NaN,1068846.41,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,23,23,50,5/1/2019 10:15:47 PM,944115.90,981745.06,150163.79,2.14,0.63,0.00,0.00,0.00,0.00,1150.00,NaN,981745.06,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,23,23,50,5/1/2019 10:15:48 PM,944115.90,1029958.61,218741.50,2.32,0.90,0.00,0.00,0.00,0.00,1150.00,NaN,1029958.61,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,23,23,50,5/1/2019 10:15:50 PM,944115.90,955585.44,80286.79,2.10,0.70,0.00,0.00,0.00,0.00,1150.00,NaN,955585.44,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,23,23,50,5/1/2019 10:15:51 PM,944115.90,964450.44,101215.18,2.08,0.39,0.00,0.00,0.00,0.00,1150.00,NaN,964450.44,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,23,23,50,5/1/2019 10:15:52 PM,944115.90,944115.90,0.04,2.00,0.00,0.00,0.00,0.00,0.00,1150.00,NaN,944115.90,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,23,23,50,5/1/2019 10:15:53 PM,944115.90,958214.00,98686.74,2.04,0.28,0.00,0.00,0.00,0.00,1150.00,NaN,958214.00,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,23,23,50,5/1/2019 10:15:54 PM,944115.90,955429.78,79197.22,2.08,0.56,0.00,0.00,0.00,0.00,1150.00,NaN,955429.78,NaN,0.00,0.00,0.00,0.00
Raw Model,1,933806.708661233,31982.596,5/1/2019 10:15:54 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,23,23,50,5/1/2019 10:15:56 PM,3555310.89,6788873.35,1324298.59,5.06,1.24,6.68,1.54,0.60,15.16,1150.00,NaN,6788873.35,NaN,0.00,0.00,0.00,0.00
CLUSTER,23,23,50,5/1/2019 10:15:58 PM,2380085.65,4494132.66,1224204.06,4.88,1.73,3.54,1.65,0.58,16.87,1150.00,NaN,4494132.66,NaN,0.00,0.00,0.00,0.00
MaxSumK,23,23,50,5/1/2019 10:16:02 PM,3167467.87,4274315.06,417175.07,5.00,0.85,0.58,0.57,1.88,54.12,1150.00,NaN,4274315.06,NaN,0.00,0.00,0.00,0.00
MaxiMinK,23,23,50,5/1/2019 10:16:06 PM,933806.71,933806.71,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1150.00,NaN,933806.71,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,23,23,50,5/1/2019 10:16:08 PM,2533426.34,3852132.20,830466.50,6.26,1.96,0.44,0.61,0.60,18.98,1150.00,NaN,3852132.20,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,23,23,50,5/1/2019 10:16:10 PM,1439069.15,3912443.42,860494.61,5.92,1.45,0.62,0.80,0.76,20.36,1150.00,NaN,3912443.42,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,23,23,50,5/1/2019 10:16:12 PM,933806.71,2350200.20,697724.52,5.34,1.76,0.06,0.24,0.26,6.89,1150.00,NaN,2350200.20,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,23,23,50,5/1/2019 10:16:13 PM,933806.71,2127319.30,647007.34,5.04,1.73,0.04,0.20,0.08,2.15,1150.00,NaN,2127319.30,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,23,23,50,5/1/2019 10:16:14 PM,933806.71,1432837.98,511344.03,3.62,1.65,0.00,0.00,0.10,2.07,1150.00,NaN,1432837.98,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,23,23,50,5/1/2019 10:16:16 PM,933806.71,1510511.90,492152.89,3.98,1.82,0.00,0.00,0.02,0.75,1150.00,NaN,1510511.90,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,23,23,50,5/1/2019 10:16:17 PM,933806.71,1105887.88,324853.22,2.70,1.46,0.00,0.00,0.02,0.49,1150.00,NaN,1105887.88,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,23,23,50,5/1/2019 10:16:18 PM,933806.71,1118721.33,306683.95,2.58,1.17,0.02,0.14,0.02,0.24,1150.00,NaN,1118721.33,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,23,23,50,5/1/2019 10:16:19 PM,933806.71,1026758.94,216532.95,2.30,0.73,0.00,0.00,0.02,0.32,1150.00,NaN,1026758.94,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,23,23,50,5/1/2019 10:16:20 PM,933806.71,984082.27,171710.42,2.18,0.65,0.00,0.00,0.00,0.00,1150.00,NaN,984082.27,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,23,23,50,5/1/2019 10:16:21 PM,933806.71,941924.99,56827.98,2.02,0.14,0.02,0.14,0.00,0.00,1150.00,NaN,941924.99,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,23,23,50,5/1/2019 10:16:22 PM,933806.71,948979.54,74478.65,2.12,0.62,0.00,0.00,0.00,0.00,1150.00,NaN,948979.54,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,23,23,50,5/1/2019 10:16:23 PM,933806.71,952850.67,93971.91,2.12,0.62,0.00,0.00,0.00,0.00,1150.00,NaN,952850.67,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,23,23,50,5/1/2019 10:16:24 PM,933806.71,945966.28,85117.02,2.06,0.42,0.00,0.00,0.00,0.00,1150.00,NaN,945966.28,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,23,23,50,5/1/2019 10:16:26 PM,933806.71,933806.71,0.02,2.00,0.00,0.00,0.00,0.00,0.00,1150.00,NaN,933806.71,NaN,0.00,0.00,0.00,0.00
Raw Model,1,927838.828783992,31054.7101,5/1/2019 10:16:26 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,23,23,50,5/1/2019 10:16:27 PM,4040096.95,7205282.61,1463202.22,5.50,1.86,6.72,1.76,0.46,14.31,1150.00,NaN,7205282.61,NaN,0.00,0.00,0.00,0.00
CLUSTER,23,23,50,5/1/2019 10:16:29 PM,2684858.77,5101349.61,1081387.21,5.08,1.84,4.32,1.55,0.66,18.55,1150.00,NaN,5101349.61,NaN,0.00,0.00,0.00,0.00
MaxSumK,23,23,50,5/1/2019 10:16:34 PM,5051264.10,5986084.52,493956.76,6.18,1.38,1.04,0.72,1.62,46.66,1150.00,NaN,5986084.52,NaN,0.00,0.00,0.00,0.00
MaxiMinK,23,23,50,5/1/2019 10:16:38 PM,927838.83,927838.83,0.04,2.00,0.00,0.00,0.00,0.00,0.00,1150.00,NaN,927838.83,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,23,23,50,5/1/2019 10:16:40 PM,2006353.44,3926933.16,689765.48,6.28,1.56,0.48,0.64,0.64,18.20,1150.00,NaN,3926933.16,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,23,23,50,5/1/2019 10:16:42 PM,1762029.59,4057766.63,959921.56,5.90,1.35,0.70,0.81,0.86,24.20,1150.00,NaN,4057766.63,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,23,23,50,5/1/2019 10:16:43 PM,927838.83,2307721.69,771281.43,5.48,1.70,0.08,0.34,0.04,1.27,1150.00,NaN,2307721.69,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,23,23,50,5/1/2019 10:16:45 PM,927838.83,2259074.02,634753.83,5.34,1.68,0.06,0.24,0.10,3.48,1150.00,NaN,2259074.02,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,23,23,50,5/1/2019 10:16:46 PM,927838.83,1306699.32,418252.52,3.74,2.11,0.02,0.14,0.00,0.00,1150.00,NaN,1306699.32,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,23,23,50,5/1/2019 10:16:47 PM,927838.83,1458090.85,423116.25,3.66,1.42,0.02,0.14,0.06,1.90,1150.00,NaN,1458090.85,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,23,23,50,5/1/2019 10:16:48 PM,927838.83,1050778.95,279675.21,2.64,1.49,0.00,0.00,0.00,0.00,1150.00,NaN,1050778.95,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,23,23,50,5/1/2019 10:16:49 PM,927838.83,1042330.80,237058.59,2.32,0.73,0.00,0.00,0.00,0.00,1150.00,NaN,1042330.80,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,23,23,50,5/1/2019 10:16:50 PM,927838.83,980792.71,171271.58,2.22,0.83,0.00,0.00,0.00,0.00,1150.00,NaN,980792.71,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,23,23,50,5/1/2019 10:16:51 PM,927838.83,985680.96,174828.43,2.40,1.15,0.00,0.00,0.00,0.00,1150.00,NaN,985680.96,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,23,23,50,5/1/2019 10:16:52 PM,927838.83,953595.93,126958.30,2.12,0.59,0.00,0.00,0.00,0.00,1150.00,NaN,953595.93,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,23,23,50,5/1/2019 10:16:53 PM,927838.83,927838.83,0.04,2.00,0.00,0.00,0.00,0.00,0.00,1150.00,NaN,927838.83,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,23,23,50,5/1/2019 10:16:55 PM,927838.83,934597.44,47310.24,2.04,0.28,0.00,0.00,0.00,0.00,1150.00,NaN,934597.44,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,23,23,50,5/1/2019 10:16:56 PM,927838.83,927838.83,0.04,2.00,0.00,0.00,0.00,0.00,0.00,1150.00,NaN,927838.83,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,23,23,50,5/1/2019 10:16:57 PM,927838.83,927838.83,0.04,2.00,0.00,0.00,0.00,0.00,0.00,1150.00,NaN,927838.83,NaN,0.00,0.00,0.00,0.00
Raw Model,1,925877.215641082,31629.3472,5/1/2019 10:16:57 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,23,23,50,5/1/2019 10:16:59 PM,4094407.99,7729402.46,1856806.35,4.88,1.09,6.86,2.01,0.36,10.42,1150.00,NaN,7729402.46,NaN,0.00,0.00,0.00,0.00
CLUSTER,23,23,50,5/1/2019 10:17:00 PM,2332118.20,4881112.35,1282641.80,5.28,1.55,3.38,1.51,0.56,17.03,1150.00,NaN,4881112.35,NaN,0.00,0.00,0.00,0.00
MaxSumK,23,23,50,5/1/2019 10:17:05 PM,3326074.78,4029968.65,295287.95,5.32,0.97,0.36,0.52,0.08,2.46,1150.00,NaN,4029968.65,NaN,0.00,0.00,0.00,0.00
MaxiMinK,23,23,50,5/1/2019 10:17:09 PM,925877.22,925877.22,NaN,2.00,0.00,0.00,0.00,0.00,0.00,1150.00,NaN,925877.22,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,23,23,50,5/1/2019 10:17:11 PM,1775250.36,4775670.06,1150412.17,6.04,1.30,0.88,0.99,0.72,22.25,1150.00,NaN,4775670.06,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,23,23,50,5/1/2019 10:17:13 PM,2088893.35,4580454.98,1136781.94,5.88,1.61,0.66,0.65,0.92,25.35,1150.00,NaN,4580454.98,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,23,23,50,5/1/2019 10:17:14 PM,1434319.89,2510947.98,746734.86,4.98,1.21,0.16,0.46,0.14,3.77,1150.00,NaN,2510947.98,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,23,23,50,5/1/2019 10:17:16 PM,1424900.73,2331613.05,628873.17,5.30,1.43,0.12,0.38,0.12,4.50,1150.00,NaN,2331613.05,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,23,23,50,5/1/2019 10:17:17 PM,925877.22,1344278.01,428211.62,3.58,1.63,0.04,0.20,0.04,1.30,1150.00,NaN,1344278.01,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,23,23,50,5/1/2019 10:17:19 PM,925877.22,1541581.95,478016.65,4.10,1.70,0.00,0.00,0.04,1.21,1150.00,NaN,1541581.95,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,23,23,50,5/1/2019 10:17:20 PM,925877.22,1150973.61,335524.47,2.72,1.22,0.00,0.00,0.02,0.53,1150.00,NaN,1150973.61,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,23,23,50,5/1/2019 10:17:21 PM,925877.22,1109529.21,304718.83,2.56,1.02,0.00,0.00,0.00,0.00,1150.00,NaN,1109529.21,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,23,23,50,5/1/2019 10:17:22 PM,925877.22,1045237.85,303463.83,2.36,0.95,0.00,0.00,0.00,0.00,1150.00,NaN,1045237.85,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,23,23,50,5/1/2019 10:17:22 PM,925877.22,970004.97,179420.28,2.18,0.82,0.02,0.14,0.00,0.00,1150.00,NaN,970004.97,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,23,23,50,5/1/2019 10:17:23 PM,925877.22,936045.95,71181.14,2.02,0.14,0.00,0.00,0.00,0.00,1150.00,NaN,936045.95,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,23,23,50,5/1/2019 10:17:25 PM,925877.22,957388.36,163117.58,2.08,0.44,0.00,0.00,0.00,0.00,1150.00,NaN,957388.36,NaN,0.00,0.00,0.00,0.00
